Date,Ticker,Open,Close,Volume,Intraday Low,Intraday High,Bid,Ask
2023-06-20,BXP,54.55,54.11,1454243,53.18,54.60,54.27,55.54
2023-06-20,BSX,53.79,54.04,6998185,53.55,54.23,53.61,53.98
2023-06-20,BMY,65.83,66.03,10798420,65.25,66.37,65.90,66.03
2023-06-20,AVGO,862.66,868.03,2751309,861.01,877.07,867.00,869.00
2023-06-20,BR,159.70,158.78,576792,157.76,159.70,158.10,159.11
2023-06-20,BRO,66.00,66.05,1100907,65.75,66.77,64.92,105.58
2023-06-20,BF-B,64.75,64.83,2359740,64.23,65.23,64.95,65.94
2023-06-20,BG,96.50,93.51,1586300,92.64,96.50,93.09,94.01
2023-06-20,CHRW,94.07,92.66,940301,92.57,94.59,90.00,94.71
2023-06-20,CDNS,234.52,232.53,2320528,230.74,236.61,232.59,233.99
2023-06-20,CZR,48.28,49.19,1880466,47.70,49.28,47.80,49.19
2023-06-20,CPT,112.73,111.58,524676,111.07,112.73,110.00,113.99
2023-06-20,CPB,46.50,45.79,2599376,45.79,46.60,45.80,46.09
2023-06-20,COF,109.23,109.12,2172562,108.34,109.76,107.40,109.95
2023-06-20,CAH,91.14,91.24,2331154,90.90,92.09,89.15,91.70
2023-06-20,KMX,79.32,78.59,1601004,78.37,80.16,77.40,78.68
2023-06-20,CCL,15.99,15.90,37112906,15.70,16.06,15.85,15.95
2023-06-20,CARR,46.53,47.61,6528134,46.45,47.63,46.37,47.69
2023-06-20,CTLT,43.29,44.26,2159647,42.55,44.34,44.04,44.90
2023-06-20,CAT,242.33,241.15,2977163,240.55,243.21,241.67,241.25
2023-06-20,CBOE,137.40,136.88,566435,135.82,138.07,136.35,137.51
2023-06-20,CBRE,77.29,76.94,1844970,76.45,77.99,76.81,76.90
2023-06-20,CDW,177.10,177.30,683836,176.17,178.88,176.27,177.96
2023-06-20,CE,111.70,108.82,1494526,107.14,111.72,105.93,111.66
2023-06-20,CNC,65.40,65.92,3396295,64.99,66.44,65.10,67.10
2023-06-20,CNP,29.09,29.08,4231362,28.81,29.24,28.59,29.58
2023-06-20,CDAY,66.50,67.36,1116841,65.81,67.50,65.78,68.83
2023-06-20,CF,70.80,71.75,3624639,70.29,71.84,71.00,72.03
2023-06-20,CRL,205.30,209.53,710207,204.06,211.84,204.70,214.46
2023-06-20,SCHW,53.99,53.93,9038517,53.40,54.14,53.85,53.89
2023-06-20,CHTR,338.86,331.86,1076321,328.52,339.20,328.00,344.94
2023-06-20,CVX,156.15,153.68,10228954,152.24,156.57,153.50,153.83
2023-06-20,CMG,2035.96,2049.80,246382,2034.68,2056.97,2039.90,2055.35
2023-06-20,CB,194.01,193.27,2045731,192.45,195.33,190.04,194.06
2023-06-20,CHD,96.29,94.43,1188012,94.41,96.63,93.95,94.82
2023-06-20,CI,268.85,270.05,1256475,267.26,272.01,261.72,274.52
2023-06-20,CINF,100.30,98.93,763365,98.11,100.50,98.49,99.44
2023-06-20,CTAS,488.24,484.44,368602,483.30,488.91,470.11,486.26
2023-06-20,CSCO,51.94,51.55,20137227,51.48,52.08,51.40,51.68
2023-06-20,C,47.91,47.61,12504049,47.08,47.91,47.55,47.59
2023-06-20,CFG,27.29,27.20,4926177,26.73,27.31,26.76,27.50
2023-06-20,CLX,156.66,155.47,923634,155.46,157.90,155.00,158.00
2023-06-20,CME,183.52,182.69,1657731,182.22,184.28,182.94,183.35
2023-06-20,CMS,60.57,60.13,1563198,60.06,60.92,60.17,60.18
2023-06-20,KO,61.59,61.26,13909729,61.24,61.96,61.29,61.30
2023-06-20,CTSH,65.00,64.64,2139275,64.42,65.33,64.71,64.72
2023-06-20,CL,77.94,77.62,5112673,77.61,78.53,77.30,77.85
2023-06-20,CMCSA,41.24,40.64,12126842,40.62,41.31,40.65,40.79
2023-06-20,CMA,42.00,42.31,1614880,41.24,42.37,42.31,42.19
2023-06-20,CAG,34.61,34.24,3271956,34.24,34.75,34.24,34.27
2023-06-20,COP,104.13,102.03,6644990,101.02,104.75,101.11,102.00
2023-06-20,ED,93.10,92.02,1847405,91.95,93.24,92.07,94.20
2023-06-20,STZ,245.86,243.74,879901,243.63,246.95,242.81,244.84
2023-06-20,CEG,93.13,91.99,1746366,91.89,93.36,91.00,91.80
2023-06-20,COO,363.23,369.13,222182,363.18,369.78,361.04,380.41
2023-06-20,CPRT,87.34,87.77,1707282,87.31,88.67,87.77,88.36
2023-06-20,GLW,35.16,34.90,7342270,34.83,35.35,34.88,34.89
2023-06-20,CTVA,56.81,56.54,3203343,56.23,56.97,56.19,56.93
2023-06-20,CSGP,83.57,85.31,3311964,83.04,85.53,85.33,85.21
2023-06-20,COST,521.95,519.70,1523987,518.14,522.90,519.45,519.32
2023-06-20,CTRA,25.15,24.44,6484324,24.36,25.16,24.45,24.44
2023-06-20,CCI,114.12,112.45,2329168,112.24,114.40,112.25,116.00
2023-06-20,CSX,33.22,32.91,9315639,32.86,33.37,32.92,32.90
2023-06-20,CMI,232.56,233.13,1249166,229.64,234.87,225.00,238.99
2023-06-20,CVS,67.75,68.67,9011636,67.65,68.96,68.61,68.62
2023-06-20,DHI,117.20,118.32,2394223,117.09,119.41,117.50,118.75
2023-06-20,DHR,228.88,236.60,5094272,228.41,237.26,233.45,240.11
2023-06-20,DRI,166.07,165.82,1096922,165.10,167.11,166.20,166.22
2023-06-20,DVA,97.32,97.91,516522,97.01,98.38,96.08,99.02
2023-06-20,DE,401.84,407.98,1671443,400.00,408.96,407.99,408.49
